Note,SourceFilename,SourceCreated,SourceModified,SourceAccessed,ExecutableName,Hash,Size,Version,RunCount,LastRun,PreviousRun0,PreviousRun1,PreviousRun2,PreviousRun3,PreviousRun4,PreviousRun5,PreviousRun6,Volume0Name,Volume0Serial,Volume0Created,Volume1Name,Volume1Serial,Volume1Created,Directories,FilesLoaded,ParsingError
,C:\Program Files\tools\KAPE\Out\C\Windows\prefetch\7ZG.EXE-D9AA3A0B.pf,2020-03-15 14:55:17,2020-06-26 22:45:18,2020-06-26 22:45:18,7ZG.EXE,D9AA3A0B,508500,Windows 10,12,2020-06-26 22:45:13,2020-06-26 18:19:03,2020-06-23 12:10:40,2020-06-16 15:24:59,2020-04-20 14:30:32,2020-04-20 14:30:09,2020-04-20 14:25:27,2020-03-30 20:28:29,\VOLUME{01d5962efc03f0ff-7afc285d},7AFC285D,2019-11-08 12:21:01,,,,"\VOLUME{01d5962efc03f0ff-7afc285d}\PROGRAM FILES, \VOLUME{01d5962efc03f0ff-7afc285d}\PROGRAM FILES\7-ZIP, \VOLUME{01d5962efc03f0ff-7afc285d}\PROGRAM FILES\7-ZIP\LANG, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\FONTS, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\GLOBALIZATION, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\GLOBALIZATION\SORTING, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\EN-US, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\WINSXS\AMD64_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.18362.900_NONE_E6BEB9D913147D17","\VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\VERIFIER.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\PAYLOADRESTRICTIONS.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\UCRTBASE.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01d5962efc03f0ff-7afc285d}\PROGRAM FILES\7-ZIP\7ZG.EXE, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\COMDLG32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\COMBASE.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\SHCORE.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\USER32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\WIN32U.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\GDI32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\GDI32FULL.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\MSVCP_WIN.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\SHLWAPI.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\SHELL32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\CFGMGR32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\WINDOWS.STORAGE.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\PROFAPI.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\POWRPROF.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\UMPDC.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\CRYPTSP.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\OLEAUT32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\OLE32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\WINSXS\AMD64_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.18362.900_NONE_E6BEB9D913147D17\COMCTL32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\IMM32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\WINDOWSSHELL.MANIFEST, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\RPCSS.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\UXTHEME.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\PROGRAM FILES\7-ZIP\LANG\SV.TXT, \VOLUME{01d5962efc03f0ff-7afc285d}\PROGRAM FILES\7-ZIP\7Z.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\CLBCATQ.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\EXPLORERFRAME.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\AMCACHEPARSER_2.ZIP, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\MSCTF.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\EN-US\USER32.DLL.MUI, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\FONTS\STATICCACHE.DAT, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\TEXTINPUTFRAMEWORK.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\COREUICOMPONENTS.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\COREMESSAGING.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\NTMARTA.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\WINTYPES.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\OLEACC.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\OLEACCRC.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\CCMCACHE\EVASOR_2.ZIP, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\WINSXS\AMD64_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.18362.836_NONE_E6C4B943130F18ED\COMCTL32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\IERTUTIL.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\_MEDIA_.7Z, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\_MEDIA_\CADDIREKT\EL\INSTALLLOG_ACCESSCHK.TXT, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\_MEDIA_\CADDIREKT\VVS\INSTALLLOG_ACCESSCHK.TXT, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\_MEDIA_\PCAD NLM\NLM2016ENG-USERGUIDE.PDF, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\_MEDIA_\PCAD NLM\PCAD2016PROENG_16.0.10.23\ICADLIB.001, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\_MEDIA_\PCAD NLM\PCAD2016PROENG_16.0.10.23\ICADLIB.002, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\_MEDIA_\PCAD NLM\PCAD2016PROENG_16.0.10.23\ICADLIB.003, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\_MEDIA_\PCAD NLM\PCAD2016PROENG_16.0.10.23\ICADLIB.004, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\_MEDIA_\PCAD NLM\PCAD2016PROENG_16.0.10.23\ICADLIB.005, \VOLUME{01d5962efc03f0ff-7afc285d}\TEMP\_MEDIA_\PCAD NLM\PCAD2016PROENG_16.0.10.23\ICADLIB.006, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\WINSXS\AMD64_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.18362.720_NONE_E6BEB5C51314836B\COMCTL32.DLL, \VOLUME{01d5962efc03f0ff-7afc285d}\PROGRAM FILES\TOOLS\BH\BLOODHOUND-WIN32-X64.ZIP, \VOLUME{01d5962efc03f0ff-7afc285d}\PROGRAM FILES\TOOLS\BH\BLOODHOUND-WIN32-X64\BLOODHOUND.EXE, \VOLUME{01d5962efc03f0ff-7afc285d}\PROGRAM FILES\TOOLS\BH\BLOODHOUND-WIN32-X64_3.ZIP, \VOLUME{01d5962efc03f0ff-7afc285d}\$MFT, \VOLUME{01d5962efc03f0ff-7afc285d}\WINDOWS\SYSTEM32\EN-US\KERNELBASE.DLL.MUI",False
